Name,Type,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Next Monday,Next Tuesday,Next Wednesday,Next Thursday,Next Friday,Next Saturday,Next Sunday
Oliver Lewis,Admin,100 100,011 001,X,111 010,011 001,111 010,010 010,X,X,X,X,111 100,X,X
Henry Lee,Nurse,111 010,X,010 010,X,011 001,010 010,100 100,111 001,011 010,X,111 001,001 001,X,101 001
Liam Torres,Nurse,001 001,100 100,001 001,X,X,010 010,110 100,100 100,X,X,100 100,010 010,X,111 010
William Harris,Admin,100 100,110 010,X,011 001,111 100,111 001,100 100,X,111 010,001 001,X,011 001,X,111 001
Patricia Clark,Nurse,X,X,011 010,011 001,101 001,X,011 010,101 001,001 001,X,100 100,111 001,110 100,111 100
James Hernandez,Admin,111 100,111 010,001 001,001 001,110 100,010 010,101 001,110 100,X,X,001 001,001 001,111 001,001 001
Dorothy Rodriguez,Nurse,111 100,X,010 010,111 010,111 001,001 001,111 001,X,110 100,001 001,011 010,001 001,001 001,X
Emma Allen,Doctor,010 010,X,X,101 100,X,010 010,111 010,101 001,111 001,X,110 010,111 100,011 010,110 010
Elijah Clark,Admin,110 010,011 001,101 001,011 001,110 010,111 100,010 010,100 100,111 001,X,110 010,110 010,110 100,X
John Martin,Admin,111 100,X,110 010,011 001,101 001,X,001 001,X,111 010,111 010,011 001,111 100,101 001,011 010
James Lee,Admin,101 100,101 001,X,111 100,001 001,100 100,111 100,001 001,111 001,111 001,X,111 100,110 010,111 001
Barbara Nguyen,Doctor,011 001,111 001,010 010,101 001,111 001,111 010,110 010,001 001,011 010,X,X,110 010,111 001,011 010
Olivia Williams,Admin,100 100,111 010,111 001,X,111 010,101 100,111 010,111 001,X,X,111 010,010 010,100 100,X
Noah Flores,Nurse,001 001,111 001,X,X,011 010,X,111 001,111 010,111 100,X,111 010,111 100,111 100,111 010
Charles Lewis,Nurse,011 001,111 100,110 100,011 010,111 010,101 001,111 100,110 010,011 001,X,110 010,111 010,001 001,100 100
Barbara Young,Doctor,100 100,001 001,X,X,X,111 100,110 010,101 100,X,010 010,110 100,010 010,111 001,X
Ava King,Admin,111 100,110 100,110 010,011 010,011 001,111 001,001 001,X,010 010,010 010,101 100,111 001,111 001,011 010
Charlotte Flores,Doctor,011 001,010 010,X,010 010,X,111 010,001 001,111 010,010 010,100 100,111 001,111 100,X,101 001
John Garcia,Nurse,X,X,X,X,001 001,010 010,111 010,111 010,X,110 100,111 010,011 010,111 010,101 100
Charles Harris,Doctor,X,011 010,111 010,111 100,111 001,X,100 100,010 010,011 001,100 100,X,X,X,111 100
William Walker,Doctor,111 100,111 001,001 001,101 100,X,011 010,111 010,X,101 100,010 010,X,111 100,001 001,011 001
Patricia King,Doctor,101 001,001 001,100 100,011 001,110 100,111 010,X,010 010,111 001,001 001,111 001,001 001,X,X
Alexander Wright,Nurse,111 001,101 100,111 100,110 100,X,111 010,111 100,010 010,101 100,101 001,111 001,011 010,100 100,111 100
Elizabeth Gonzalez,Doctor,111 010,111 010,111 100,111 001,001 001,X,011 010,X,X,X,110 100,111 100,111 010,X
Patricia Williams,Nurse,010 010,011 010,X,110 010,111 100,111 100,X,X,001 001,111 010,110 010,100 100,111 010,010 010
John King,Doctor,001 001,X,111 100,100 100,101 100,001 001,X,X,X,X,111 010,101 001,100 100,X
Dorothy Nguyen,Admin,X,110 010,001 001,001 001,X,001 001,110 010,010 010,111 001,101 001,X,X,101 100,011 001
James Johnson,Nurse,X,X,X,001 001,010 010,001 001,111 100,X,101 100,001 001,111 010,001 001,100 100,111 010
David Nguyen,Doctor,011 010,X,011 010,110 100,111 010,111 010,X,X,110 010,X,111 100,101 001,111 010,110 010
Noah Robinson,Admin,111 010,111 100,010 010,X,111 001,X,101 100,110 010,001 001,111 010,X,110 100,011 010,001 001
Elizabeth Nguyen,Nurse,111 100,001 001,010 010,011 001,X,011 001,010 010,X,100 100,100 100,101 001,111 010,111 100,X
Harper Jackson,Doctor,101 001,001 001,111 100,X,X,X,X,X,010 010,111 100,111 001,X,X,X
Mia Hill,Admin,111 010,100 100,111 100,100 100,010 010,111 100,110 010,111 010,X,X,111 010,101 100,010 010,100 100
Robert Ramirez,Nurse,010 010,X,111 001,X,011 010,110 100,111 001,X,100 100,X,111 100,100 100,111 100,X
Margaret White,Nurse,111 001,111 100,101 001,111 010,X,X,101 001,111 100,001 001,X,X,X,111 100,X
Oliver Wilson,Doctor,001 001,011 001,110 100,111 100,100 100,010 010,X,X,010 010,010 010,100 100,100 100,101 001,101 100
Sophia Williams,Doctor,X,100 100,X,100 100,111 001,X,110 100,111 001,X,101 100,X,X,100 100,111 100
Barbara Jackson,Admin,001 001,111 001,111 001,111 100,X,011 001,011 010,X,111 001,100 100,101 100,010 010,X,X
James Wright,Nurse,010 010,111 001,110 010,X,101 001,111 001,110 100,X,001 001,001 001,110 010,101 100,111 100,110 010
Michael Lopez,Nurse,111 010,X,111 010,101 001,111 100,001 001,X,X,011 010,110 100,X,111 010,101 001,111 010
James Thompson,Doctor,010 010,X,010 010,111 100,101 001,111 100,111 010,111 010,010 010,111 001,001 001,110 010,010 010,010 010
Dorothy Lewis,Admin,010 010,111 001,011 010,100 100,110 010,111 001,111 001,X,111 001,111 001,100 100,110 100,111 100,001 001
Isabella Thompson,Doctor,110 010,X,001 001,010 010,010 010,111 100,111 100,X,110 100,X,111 001,101 100,011 010,110 100
Liam King,Doctor,010 010,110 010,010 010,110 010,X,X,100 100,X,110 010,100 100,011 001,X,001 001,111 001
Lisa Wilson,Doctor,111 001,X,111 100,X,010 010,001 001,111 010,111 001,111 100,001 001,010 010,101 001,110 100,100 100
James White,Nurse,X,X,X,010 010,001 001,X,111 010,X,110 100,111 100,111 100,110 100,X,011 001
Harper Smith,Admin,101 100,111 010,X,X,011 010,111 100,X,111 010,001 001,010 010,X,011 010,X,X
Oliver Thompson,Nurse,111 010,011 010,110 010,101 100,001 001,X,100 100,111 001,X,011 001,111 001,011 010,100 100,100 100
John Flores,Nurse,X,010 010,001 001,100 100,111 010,111 010,111 010,001 001,110 010,100 100,110 100,010 010,X,111 100
Barbara Scott,Doctor,001 001,111 100,111 010,111 010,100 100,010 010,001 001,111 010,X,011 010,111 001,010 010,101 100,111 100
Robert Lee,Doctor,110 100,111 100,011 001,100 100,X,100 100,111 010,010 010,001 001,X,111 010,110 010,010 010,101 100
Harper Moore,Nurse,X,111 010,101 001,X,111 001,X,X,X,111 100,111 100,001 001,101 001,111 001,010 010
William Thomas,Doctor,001 001,001 001,001 001,100 100,111 001,X,111 100,010 010,X,010 010,111 100,111 001,111 100,111 001
Evelyn Perez,Admin,001 001,X,X,111 001,X,110 010,X,X,011 001,X,100 100,011 010,010 010,111 010
Thomas Jones,Admin,111 100,001 001,010 010,100 100,X,X,011 010,110 100,010 010,X,X,001 001,001 001,111 001
Charles Allen,Admin,X,X,100 100,011 001,011 001,010 010,X,111 100,111 100,001 001,110 010,X,001 001,111 100
Charles Ramirez,Admin,001 001,010 010,001 001,001 001,111 010,100 100,X,100 100,001 001,111 100,101 100,111 010,001 001,001 001
Benjamin Robinson,Nurse,001 001,110 100,011 001,111 001,010 010,111 001,X,X,X,101 100,111 100,111 010,X,X
Joseph Gonzalez,Admin,X,X,001 001,101 100,011 001,X,X,100 100,001 001,110 010,111 001,100 100,100 100,010 010
Benjamin Garcia,Nurse,X,011 001,111 010,111 100,111 010,101 100,101 100,X,110 010,100 100,010 010,010 010,110 010,101 001
Charles Lopez,Nurse,011 001,111 001,101 001,101 001,111 001,010 010,001 001,111 010,011 001,111 001,111 001,X,011 010,011 001
Susan Rodriguez,Doctor,100 100,011 001,111 100,X,111 001,101 100,010 010,X,101 001,101 001,X,110 100,X,110 010
Mia Wright,Nurse,011 001,111 100,001 001,X,101 100,100 100,111 100,X,X,110 010,100 100,101 001,011 001,011 010
Evelyn Sanchez,Doctor,110 010,111 010,X,001 001,X,110 100,X,001 001,111 001,X,010 010,111 100,001 001,X
Thomas Williams,Doctor,111 001,100 100,111 100,001 001,X,011 001,X,111 001,111 100,100 100,111 001,001 001,010 010,011 001
Benjamin Jackson,Nurse,X,010 010,011 010,100 100,100 100,111 001,X,X,101 100,101 001,X,100 100,110 010,111 001
Jennifer Lewis,Nurse,111 010,110 010,X,101 100,001 001,100 100,X,111 100,101 001,111 010,X,111 001,111 010,X
Elijah White,Admin,X,X,111 100,001 001,X,111 001,111 001,011 010,110 100,101 001,010 010,100 100,111 001,011 001
James Allen,Admin,X,110 100,110 010,001 001,110 100,111 001,111 001,100 100,111 100,001 001,101 100,X,111 010,X
David Miller,Admin,110 100,111 001,010 010,X,111 100,010 010,111 010,111 010,001 001,001 001,X,010 010,111 001,100 100
Susan Brown,Doctor,X,011 010,111 010,110 100,101 100,110 010,X,011 001,011 010,X,011 001,X,X,X
Olivia Robinson,Admin,X,X,110 010,X,010 010,001 001,111 010,111 010,101 100,011 010,111 001,X,001 001,110 010
William Moore,Admin,111 010,X,X,011 010,111 001,X,001 001,101 100,101 001,111 100,010 010,111 010,111 001,X
Elijah Garcia,Nurse,X,111 010,001 001,110 100,111 100,101 001,111 010,011 001,X,001 001,X,X,X,X
Charlotte Gonzalez,Doctor,101 100,110 100,X,111 001,101 100,X,101 001,110 100,X,X,110 010,010 010,011 001,X
Elijah Flores,Doctor,101 100,111 001,X,001 001,010 010,111 100,111 100,101 100,111 100,111 001,X,X,111 010,111 100
Thomas Torres,Admin,111 100,111 100,001 001,101 001,110 010,X,X,111 010,010 010,X,X,X,111 001,111 001
Lucas Ramirez,Doctor,111 100,100 100,101 100,111 100,X,100 100,010 010,X,111 001,001 001,111 010,011 001,100 100,X
Charles Taylor,Admin,111 001,111 010,100 100,100 100,X,011 010,111 001,111 010,010 010,101 001,111 010,X,101 001,101 001
Richard Davis,Nurse,100 100,110 010,101 001,011 001,111 001,111 001,111 010,110 010,110 010,111 001,X,101 001,011 001,010 010
Ava Brown,Admin,001 001,011 010,X,111 100,111 100,X,100 100,111 010,101 001,111 100,X,111 010,X,X
Harper Martinez,Admin,011 010,010 010,001 001,100 100,111 100,100 100,100 100,110 100,010 010,111 001,X,111 100,001 001,111 010
Ava Perez,Nurse,X,X,100 100,111 010,010 010,101 100,111 100,001 001,101 001,X,010 010,111 010,111 010,101 100
Mia Lewis,Nurse,100 100,001 001,001 001,010 010,101 001,011 010,111 100,100 100,001 001,X,111 100,101 100,X,110 010
John Moore,Doctor,X,010 010,111 100,101 001,X,111 001,X,110 100,X,X,100 100,X,001 001,X
Olivia Hernandez,Admin,100 100,100 100,001 001,010 010,111 001,010 010,111 100,X,001 001,110 100,101 100,110 010,100 100,101 001
Barbara Torres,Doctor,101 100,X,010 010,101 100,110 100,001 001,X,110 010,100 100,101 100,X,X,X,011 001
Isabella Lopez,Nurse,X,010 010,110 100,X,011 001,110 010,011 001,X,101 001,011 001,001 001,011 010,101 001,111 010
Evelyn Torres,Admin,010 010,010 010,X,011 001,011 001,010 010,X,001 001,011 010,111 010,100 100,111 010,111 001,X
Mia Lee,Admin,X,110 100,010 010,111 010,111 010,111 001,111 001,111 001,111 100,X,X,111 001,001 001,001 001
Thomas Perez,Nurse,101 001,100 100,010 010,X,101 001,001 001,X,001 001,001 001,100 100,010 010,101 100,X,X
Thomas Brown,Admin,111 001,001 001,111 100,111 100,111 100,111 001,010 010,010 010,100 100,111 010,100 100,111 100,110 100,X
William Young,Admin,111 100,X,111 010,X,010 010,101 100,111 010,X,011 010,X,X,111 100,111 100,X
Michael Scott,Nurse,110 010,110 010,100 100,001 001,X,011 001,010 010,X,X,X,X,101 100,111 001,111 001
Emma Scott,Nurse,111 100,100 100,X,011 010,110 010,111 100,111 010,111 100,X,X,010 010,X,101 100,101 001
William Wright,Doctor,110 010,X,010 010,111 100,111 001,X,100 100,100 100,X,110 010,X,X,X,100 100
Elijah Harris,Nurse,X,X,101 100,110 100,101 001,111 100,111 010,X,111 100,011 010,X,111 001,001 001,111 100
Joseph Brown,Admin,100 100,111 010,X,001 001,111 001,001 001,111 010,001 001,X,100 100,111 100,001 001,X,100 100
Charles Flores,Nurse,X,110 010,011 010,101 001,100 100,110 010,111 010,111 010,X,X,010 010,001 001,111 001,111 001
Lucas Taylor,Nurse,X,X,110 100,111 100,011 010,X,X,X,X,011 001,110 010,101 100,X,111 001
Harper Lee,Nurse,111 100,101 100,011 010,010 010,100 100,111 010,X,111 001,X,X,X,111 001,111 001,111 001
William Perez,Nurse,111 100,110 100,111 001,010 010,110 100,001 001,X,111 001,010 010,111 010,010 010,111 001,011 001,101 001
Liam Martinez,Nurse,101 100,101 100,X,X,011 010,101 001,100 100,110 010,001 001,X,111 100,011 001,111 010,111 001
Richard Smith,Nurse,111 100,111 100,111 001,X,111 100,X,100 100,011 001,010 010,011 001,001 001,011 001,X,111 001
Patricia Scott,Admin,X,001 001,101 100,111 100,001 001,100 100,100 100,X,X,010 010,100 100,001 001,001 001,X
Joseph Wright,Admin,X,X,111 100,111 100,X,110 010,111 100,111 100,101 100,111 010,011 010,011 010,100 100,X
Sophia Wilson,Admin,010 010,001 001,011 001,110 010,010 010,111 010,X,111 001,001 001,111 100,001 001,111 001,111 010,X
Jennifer Wright,Admin,X,100 100,001 001,100 100,X,111 001,101 001,X,111 100,X,X,X,X,110 100
Liam Wilson,Nurse,X,111 100,010 010,111 001,X,101 001,001 001,X,100 100,110 100,010 010,101 100,110 100,101 100
Robert Garcia,Admin,010 010,111 100,X,011 001,111 010,011 010,X,X,111 010,111 100,111 100,X,001 001,X
Olivia Allen,Doctor,100 100,X,X,010 010,X,010 010,001 001,X,111 010,100 100,111 100,100 100,100 100,100 100
Michael Smith,Doctor,111 001,111 001,100 100,001 001,X,111 010,X,101 001,001 001,111 100,X,111 100,X,001 001
Isabella Jones,Admin,101 001,011 010,101 001,111 001,X,X,X,X,111 100,X,X,X,100 100,100 100
Jennifer Davis,Admin,X,111 001,100 100,111 010,111 001,010 010,010 010,X,010 010,111 010,101 100,X,011 010,111 010
Patricia Torres,Doctor,X,001 001,111 010,010 010,111 100,100 100,X,011 010,X,101 001,101 001,100 100,100 100,010 010
Lucas Torres,Doctor,111 010,101 001,111 001,101 100,010 010,110 010,110 100,010 010,010 010,010 010,X,X,100 100,101 001
Henry Moore,Admin,101 001,111 001,111 010,010 010,X,001 001,X,X,101 001,111 001,101 100,100 100,111 100,100 100
Noah Harris,Doctor,011 001,X,010 010,X,111 100,X,010 010,X,110 100,010 010,X,111 010,X,X
Benjamin Gonzalez,Doctor,101 001,101 100,011 001,011 010,010 010,111 100,X,110 010,101 100,X,111 010,111 100,011 001,100 100
Oliver Clark,Doctor,100 100,101 001,010 010,101 100,001 001,111 100,110 100,X,111 010,100 100,110 010,111 100,101 001,111 001
William Sanchez,Doctor,X,010 010,111 001,X,X,110 100,111 001,110 100,110 100,111 010,101 001,111 100,011 001,001 001
Charles Rodriguez,Nurse,X,111 001,111 010,010 010,010 010,111 010,111 010,111 001,X,X,010 010,101 001,X,X
Robert Martin,Nurse,111 010,100 100,111 100,101 001,001 001,X,110 100,010 010,X,011 010,110 010,100 100,011 001,111 001
Lucas Anderson,Nurse,010 010,110 100,111 100,X,111 001,111 100,010 010,110 100,111 100,X,111 010,010 010,X,010 010
Charles Davis,Nurse,111 010,111 010,111 010,111 100,100 100,X,X,X,111 010,010 010,001 001,111 100,X,111 010
Jennifer Harris,Nurse,X,101 001,001 001,111 010,X,111 001,X,111 001,111 001,111 100,111 001,X,X,100 100
Barbara Hernandez,Doctor,X,111 010,111 001,111 010,101 001,010 010,111 001,011 010,110 010,010 010,101 001,001 001,111 010,X
Benjamin Ramirez,Nurse,X,X,101 100,111 010,X,100 100,X,111 010,001 001,111 010,101 001,011 001,111 001,111 010
Evelyn Williams,Admin,100 100,X,X,111 010,X,110 010,X,X,111 010,001 001,X,111 001,X,111 100
Susan Hill,Nurse,111 001,111 100,001 001,001 001,X,100 100,111 010,100 100,X,011 001,110 010,X,X,X
Patricia Davis,Admin,X,X,101 100,111 001,X,010 010,111 010,011 010,110 010,110 010,X,110 100,111 010,X
Jennifer Flores,Doctor,X,001 001,111 001,X,X,001 001,X,111 010,X,X,111 100,100 100,101 001,X
Patricia Moore,Doctor,100 100,X,X,X,111 001,X,101 001,X,111 100,010 010,100 100,001 001,111 100,X
Emma Davis,Admin,011 001,X,111 001,001 001,X,111 001,011 010,111 010,X,111 010,110 100,001 001,111 010,X
Emma Williams,Admin,110 100,111 010,110 010,010 010,X,111 100,101 100,010 010,X,010 010,101 100,100 100,001 001,X
Isabella Harris,Nurse,111 100,010 010,111 001,X,X,X,X,001 001,001 001,110 100,111 100,011 010,110 010,X
Charles Smith,Nurse,111 001,001 001,X,101 001,010 010,001 001,X,X,X,111 010,111 100,X,010 010,111 001
Mia Williams,Doctor,011 001,X,011 010,110 010,111 100,001 001,X,111 001,111 001,110 100,111 010,111 010,111 100,011 001
Lucas Williams,Nurse,X,X,X,X,111 010,111 001,001 001,X,111 100,X,111 010,X,100 100,101 001
Linda Lee,Doctor,010 010,X,101 100,100 100,X,100 100,111 100,111 010,010 010,011 010,100 100,111 100,010 010,X
Liam Brown,Doctor,011 001,X,111 100,101 001,010 010,010 010,111 010,X,111 001,110 010,101 100,100 100,X,010 010
Richard Lee,Doctor,111 001,X,111 001,011 010,X,X,111 100,110 100,001 001,X,X,111 100,111 100,101 001
Evelyn Anderson,Nurse,111 010,111 001,001 001,101 100,111 010,111 100,110 010,101 100,X,001 001,111 100,111 100,X,100 100
Mia Walker,Admin,111 001,001 001,001 001,001 001,101 001,X,111 010,010 010,001 001,011 001,111 100,111 100,X,X
Joseph Hernandez,Admin,101 100,X,110 010,001 001,011 001,111 100,100 100,X,010 010,001 001,011 001,X,111 100,110 100
Dorothy Clark,Admin,X,X,001 001,011 010,001 001,111 001,011 001,010 010,100 100,111 001,X,101 100,010 010,111 010
Patricia Lopez,Nurse,101 100,111 010,101 001,010 010,X,011 001,100 100,100 100,001 001,001 001,X,111 010,X,011 001
Evelyn Harris,Nurse,010 010,001 001,111 100,101 100,X,X,X,101 001,110 010,111 010,011 001,X,X,X
Lucas White,Nurse,X,111 100,111 010,001 001,X,111 010,001 001,X,110 010,X,001 001,100 100,110 100,111 001
Oliver Brown,Doctor,001 001,X,110 100,110 010,111 100,X,111 001,110 010,010 010,X,101 100,110 010,111 001,101 100
Jennifer Taylor,Nurse,X,101 100,011 001,110 010,011 010,X,111 001,X,100 100,110 010,X,100 100,X,011 010
Oliver King,Doctor,101 100,111 001,110 100,111 100,111 010,X,110 010,011 001,010 010,111 100,011 001,010 010,111 001,110 010
Patricia Sanchez,Doctor,010 010,111 100,001 001,100 100,X,100 100,010 010,001 001,010 010,111 100,110 100,111 010,001 001,X
Alexander Young,Doctor,101 100,010 010,100 100,111 100,101 001,011 001,111 100,X,110 100,101 100,011 001,101 100,001 001,100 100
Margaret Torres,Nurse,111 001,010 010,111 100,111 100,X,X,X,101 001,101 001,111 010,X,X,010 010,111 001
Liam Davis,Doctor,X,111 001,111 100,111 010,111 010,X,111 001,001 001,111 100,111 010,X,010 010,001 001,111 100
Sophia Anderson,Doctor,010 010,X,X,X,111 001,X,101 001,001 001,X,111 100,111 001,111 010,X,X
Barbara Thompson,Nurse,011 010,011 001,110 010,111 001,010 010,111 010,111 001,001 001,101 100,X,111 010,100 100,X,011 001
Ava Lee,Admin,X,100 100,X,X,100 100,101 100,111 010,110 010,010 010,010 010,001 001,110 010,011 010,111 001
Isabella Garcia,Nurse,101 001,010 010,X,111 010,111 100,011 010,111 001,010 010,111 001,111 010,110 010,101 001,111 100,111 100
Olivia Harris,Admin,X,001 001,101 001,010 010,011 001,001 001,100 100,001 001,111 001,010 010,111 001,X,101 001,111 100
Barbara Lopez,Nurse,101 100,X,X,X,100 100,100 100,X,111 001,111 001,101 001,011 010,X,010 010,110 100
John Hernandez,Doctor,001 001,110 100,001 001,111 010,X,X,111 001,111 010,101 100,101 001,X,100 100,100 100,011 010
Michael Davis,Admin,X,110 010,110 100,X,111 100,X,X,010 010,010 010,X,X,X,X,011 001
John Hill,Nurse,111 100,X,X,011 001,101 001,X,001 001,101 001,001 001,111 100,110 010,100 100,X,100 100
Emma Torres,Nurse,111 100,010 010,X,101 100,X,001 001,011 001,100 100,001 001,111 100,111 001,X,X,011 001
James Torres,Doctor,111 001,011 010,X,100 100,001 001,011 001,X,011 010,X,100 100,010 010,X,101 100,111 010
Benjamin Clark,Nurse,111 001,111 010,111 010,010 010,111 010,100 100,111 010,111 100,111 001,X,111 001,111 001,100 100,X
Liam Gonzalez,Doctor,111 010,101 100,001 001,111 010,111 100,111 100,011 010,101 100,011 001,010 010,111 010,111 100,111 001,101 001
Oliver Taylor,Admin,111 001,001 001,111 001,111 010,111 001,100 100,110 010,X,100 100,111 001,X,100 100,X,111 010
John Lee,Nurse,011 010,001 001,X,110 100,111 001,001 001,001 001,111 001,X,X,X,111 010,001 001,011 001
Robert Miller,Doctor,X,010 010,X,111 100,111 100,110 100,111 100,011 001,X,X,011 001,111 100,100 100,011 010
Noah Allen,Nurse,101 100,110 010,101 001,111 001,101 001,110 100,111 010,X,101 100,111 001,X,X,010 010,101 001
Susan Perez,Doctor,111 100,101 001,011 010,111 010,001 001,010 010,111 010,100 100,X,101 001,001 001,001 001,X,X
Elizabeth Flores,Nurse,101 001,011 010,111 001,101 001,111 010,111 001,X,X,X,X,101 100,X,X,X
Barbara Lee,Nurse,011 001,X,111 001,X,110 010,001 001,101 100,110 010,X,010 010,100 100,111 100,110 100,X
Alexander Smith,Nurse,001 001,110 010,111 100,X,X,001 001,101 001,111 001,X,111 001,011 001,110 100,110 100,100 100
David Sanchez,Nurse,X,011 001,110 010,X,100 100,111 010,011 001,110 100,111 001,100 100,111 010,X,101 001,111 010
Robert Wright,Doctor,101 100,010 010,111 001,001 001,X,111 010,111 010,X,X,X,111 001,111 100,001 001,111 100
Alexander Anderson,Nurse,X,001 001,001 001,110 010,101 100,111 001,100 100,101 001,X,X,111 010,010 010,011 010,001 001
Lucas Harris,Admin,011 001,010 010,X,001 001,110 100,X,X,111 001,111 001,X,100 100,011 001,101 100,100 100
Robert Thomas,Nurse,111 001,011 010,X,010 010,010 010,X,101 001,X,111 100,111 001,110 010,X,100 100,100 100
Charlotte Martinez,Admin,X,010 010,111 100,X,100 100,001 001,X,111 001,110 010,100 100,010 010,100 100,111 100,111 001
Elizabeth Miller,Nurse,110 100,111 001,111 100,111 100,111 010,101 001,111 100,111 010,X,X,100 100,111 001,111 100,111 010
Linda Young,Doctor,001 001,011 010,111 001,101 100,X,101 100,111 010,001 001,111 100,111 100,X,110 010,X,111 100
Barbara Lewis,Nurse,100 100,X,111 100,X,011 001,111 100,011 010,110 100,111 001,X,110 100,100 100,100 100,111 001
Charles Anderson,Doctor,X,100 100,010 010,001 001,X,111 100,X,111 001,X,111 010,X,011 001,111 100,X
Richard White,Doctor,100 100,110 100,111 001,X,001 001,011 010,010 010,110 100,100 100,X,101 100,110 100,X,111 010
John Rodriguez,Nurse,100 100,X,X,011 001,101 001,100 100,111 001,111 001,X,111 010,X,111 100,X,X
Joseph Moore,Doctor,011 001,111 100,011 001,100 100,100 100,110 010,011 001,010 010,100 100,X,X,111 100,110 010,111 100
Mia Hernandez,Admin,010 010,010 010,001 001,010 010,001 001,010 010,X,001 001,111 010,111 100,X,X,111 001,X
Elijah Perez,Doctor,X,111 100,111 100,X,011 010,110 010,101 001,111 100,X,100 100,011 001,001 001,X,011 010
Amelia Williams,Nurse,X,X,010 010,001 001,010 010,111 001,X,111 010,100 100,111 100,010 010,101 001,001 001,110 100
Evelyn Hernandez,Nurse,X,111 001,111 100,111 100,X,X,111 100,111 010,111 001,111 010,111 100,001 001,111 001,111 001
Lisa King,Nurse,100 100,111 100,111 001,110 100,111 001,011 010,011 001,111 100,011 001,111 100,X,111 001,111 010,101 001
James Perez,Doctor,X,100 100,010 010,X,111 100,X,011 010,101 001,011 001,111 010,X,110 100,101 001,111 100
Liam Miller,Nurse,X,110 100,100 100,111 001,111 100,011 001,011 010,010 010,011 001,100 100,X,010 010,111 001,X
Liam Garcia,Admin,X,111 001,111 001,111 001,X,010 010,111 100,011 001,X,011 010,X,X,111 100,111 100
Noah Wright,Nurse,010 010,110 100,111 010,X,110 100,101 001,X,011 001,111 100,010 010,X,111 010,111 001,101 001
Olivia Perez,Doctor,111 010,X,X,111 100,100 100,100 100,101 001,111 001,X,010 010,111 100,X,111 001,X
Robert Lopez,Nurse,111 001,101 100,111 001,001 001,010 010,011 010,101 100,011 010,111 100,111 010,X,X,011 001,001 001
Margaret Harris,Doctor,010 010,001 001,111 100,111 010,X,100 100,110 010,110 010,100 100,010 010,111 001,010 010,X,110 100
Lisa Moore,Doctor,X,111 010,100 100,111 001,111 100,111 100,001 001,001 001,010 010,001 001,010 010,110 100,X,X
James Brown,Nurse,X,111 001,100 100,111 010,110 100,011 010,X,011 001,101 001,111 001,001 001,100 100,X,111 001
Charlotte Ramirez,Doctor,X,X,111 100,110 100,110 010,010 010,X,111 010,010 010,111 001,111 010,001 001,X,001 001
Benjamin Scott,Admin,001 001,011 001,010 010,110 010,X,110 100,X,011 010,101 100,101 100,101 001,111 001,101 001,111 010
William Williams,Nurse,X,001 001,X,X,111 010,X,X,111 010,111 100,100 100,101 100,011 001,111 010,111 100
Patricia Martinez,Doctor,001 001,111 100,111 100,011 001,X,X,X,111 010,100 100,010 010,111 001,X,X,111 100
Linda Smith,Doctor,111 001,011 010,X,111 001,110 010,X,X,111 010,X,001 001,101 001,X,111 100,111 001
Lisa Walker,Nurse,X,X,100 100,001 001,X,X,111 001,111 001,X,X,001 001,010 010,111 010,101 001
Ava Rodriguez,Doctor,X,101 100,111 001,011 010,X,100 100,011 010,110 010,111 001,010 010,X,X,111 010,X
James Martinez,Admin,101 100,111 010,111 001,011 001,111 001,001 001,X,X,X,X,001 001,X,001 001,X
Ava Davis,Nurse,111 100,111 001,111 001,101 100,101 001,001 001,X,011 001,X,111 100,010 010,101 001,100 100,110 010
John Williams,Nurse,X,001 001,X,001 001,110 100,X,001 001,101 100,X,001 001,100 100,111 010,011 001,101 100
Patricia Jones,Admin,001 001,010 010,X,111 100,111 100,110 100,010 010,011 010,X,110 010,X,X,001 001,001 001
Lucas Johnson,Doctor,X,110 010,001 001,X,X,001 001,010 010,001 001,110 010,111 010,100 100,111 001,100 100,X
Elizabeth Walker,Nurse,111 100,X,X,X,001 001,101 001,010 010,X,101 100,100 100,100 100,101 100,X,X
Mia King,Admin,X,101 001,010 010,111 100,111 010,110 010,001 001,X,011 010,010 010,001 001,X,111 001,111 001
Olivia Lee,Nurse,011 010,010 010,111 100,011 001,111 100,100 100,001 001,111 010,011 010,X,111 010,100 100,X,X
Harper Lopez,Nurse,111 001,010 010,111 010,X,X,011 001,111 010,X,X,111 100,X,111 001,111 001,110 100
Charles Thompson,Doctor,011 010,101 001,111 100,111 100,010 010,111 010,111 010,010 010,X,010 010,011 010,111 100,100 100,111 001
Charles Walker,Admin,110 010,110 010,X,X,100 100,011 001,101 100,010 010,111 001,101 100,101 001,X,111 010,111 010
Robert Flores,Nurse,111 010,111 001,101 100,101 001,111 010,X,100 100,X,001 001,011 010,X,111 100,X,011 001
Emma Wright,Doctor,X,X,110 100,X,111 001,011 010,X,111 100,110 100,X,X,X,111 010,111 100
William Davis,Nurse,100 100,X,X,101 100,001 001,X,100 100,X,110 100,X,111 010,111 010,111 010,111 010
Lisa Davis,Doctor,001 001,110 100,010 010,111 001,110 010,X,101 001,X,111 010,100 100,X,X,011 010,011 010
Charles Jackson,Nurse,101 001,110 100,X,011 001,X,100 100,X,100 100,011 001,110 010,111 100,X,101 001,011 010
