Name,Type,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Next Monday,Next Tuesday,Next Wednesday,Next Thursday,Next Friday,Next Saturday,Next Sunday
Elijah Brown,Nurse,111 010,111 100,X,X,100 100,001 001,111 001,110 100,011 001,010 010,X,111 100,100 100,100 100
Susan Garcia,Admin,X,100 100,100 100,110 100,110 010,X,110 100,X,X,110 100,X,X,101 100,111 010
Robert King,Doctor,110 010,110 100,X,111 001,X,001 001,X,001 001,111 010,100 100,010 010,001 001,101 001,111 001
Elizabeth White,Doctor,X,110 010,X,X,101 100,011 010,X,X,X,101 100,111 001,101 100,111 010,101 100
Noah Allen,Nurse,X,111 010,X,001 001,110 010,110 010,100 100,101 001,111 010,101 100,101 001,110 100,X,111 100
Charlotte Walker,Admin,111 100,X,011 010,101 001,100 100,001 001,110 100,001 001,111 100,X,011 010,111 100,101 100,X
William Taylor,Doctor,X,111 001,111 010,110 100,X,X,X,X,X,010 010,X,110 100,111 100,001 001
James Anderson,Nurse,111 100,001 001,111 100,100 100,111 100,110 100,X,010 010,011 001,010 010,110 100,X,101 001,111 100
Joseph Rodriguez,Admin,011 010,X,110 010,111 001,X,011 010,011 001,111 100,101 100,011 010,001 001,X,100 100,X
Emma Hill,Nurse,100 100,X,X,111 010,X,111 001,111 001,X,010 010,010 010,110 100,011 001,001 001,111 100
Mia Martin,Admin,101 001,110 100,011 010,101 100,101 001,101 100,010 010,111 100,X,111 001,111 100,100 100,111 010,110 010
Jennifer Johnson,Doctor,110 100,110 010,001 001,X,111 100,001 001,100 100,X,X,X,110 100,X,101 001,111 010
Harper Harris,Admin,101 100,110 010,010 010,001 001,111 001,111 010,X,011 001,010 010,010 010,111 100,111 001,100 100,111 010
Elizabeth Johnson,Admin,100 100,111 001,X,X,101 001,001 001,110 010,111 100,111 001,011 001,X,010 010,X,X
Benjamin Martinez,Admin,X,X,001 001,110 100,111 001,X,111 001,011 010,X,X,111 010,X,011 010,100 100
James Davis,Nurse,X,X,X,X,101 001,X,111 001,001 001,X,X,X,X,001 001,010 010
William Thomas,Admin,011 010,X,X,011 001,X,011 010,X,111 001,111 001,100 100,011 010,X,010 010,011 010
Lucas Young,Nurse,111 100,111 010,010 010,111 100,111 001,X,011 001,111 010,111 001,011 010,X,010 010,X,100 100
Lisa Taylor,Admin,101 001,X,X,101 001,111 100,001 001,111 010,110 010,111 001,101 100,101 100,X,100 100,100 100
Olivia Gonzalez,Doctor,110 100,X,001 001,011 010,111 100,101 100,X,011 010,X,110 010,001 001,110 100,011 001,101 001
Dorothy Smith,Nurse,X,011 001,X,011 001,101 001,X,111 010,111 100,X,110 100,010 010,100 100,111 001,110 010
Charlotte Wilson,Nurse,111 001,X,101 001,X,111 100,100 100,111 100,X,110 100,110 100,111 100,X,111 100,010 010
John Brown,Nurse,100 100,001 001,X,X,111 010,X,110 010,001 001,111 100,X,001 001,X,110 100,001 001
Barbara Wilson,Doctor,010 010,010 010,111 100,111 001,111 100,X,X,111 100,X,100 100,X,110 010,011 001,101 001
Joseph Perez,Nurse,111 010,110 010,111 100,111 100,111 010,111 001,101 100,010 010,001 001,111 001,111 100,110 100,X,X
Benjamin Hernandez,Admin,111 010,010 010,111 010,111 010,X,111 001,101 100,X,011 010,111 001,011 010,100 100,110 010,111 001
Jennifer Davis,Doctor,110 100,111 010,010 010,111 001,X,111 001,101 100,X,111 010,111 010,001 001,111 100,X,X
Amelia Johnson,Doctor,X,X,011 001,X,X,011 001,111 010,111 010,111 010,101 001,110 010,X,111 010,101 001
James Jackson,Doctor,010 010,011 001,X,100 100,111 100,111 010,111 001,101 100,011 010,X,111 001,010 010,100 100,111 001
Charlotte Johnson,Doctor,X,111 001,101 100,001 001,010 010,110 100,111 010,111 100,111 100,111 100,X,101 100,011 001,101 100
Benjamin Taylor,Nurse,111 010,111 010,X,010 010,X,101 001,X,100 100,X,111 001,011 010,001 001,111 100,100 100
Margaret Rodriguez,Doctor,110 010,100 100,111 100,111 100,101 100,010 010,011 010,X,X,100 100,111 001,X,001 001,X
Dorothy Davis,Nurse,001 001,001 001,111 010,X,111 010,111 010,011 010,111 010,X,111 100,X,011 001,X,X
Patricia Hill,Admin,111 010,001 001,010 010,111 100,011 001,100 100,111 010,X,001 001,100 100,111 001,111 001,011 010,100 100
Noah Perez,Doctor,100 100,X,101 001,X,111 010,011 010,010 010,110 100,111 010,100 100,101 100,001 001,101 001,011 001
Margaret Harris,Doctor,111 100,111 010,100 100,X,111 001,001 001,001 001,X,011 001,011 001,X,010 010,101 001,110 100
Mary Smith,Doctor,X,010 010,111 100,110 100,010 010,011 010,111 100,110 100,011 001,011 001,110 100,001 001,X,100 100
Linda Clark,Nurse,001 001,X,X,111 001,110 010,X,001 001,001 001,100 100,111 001,111 010,010 010,110 100,X
Mia Lewis,Doctor,111 010,011 001,010 010,X,111 100,101 100,110 010,101 100,100 100,111 100,101 100,111 010,111 001,001 001
Harper Smith,Nurse,101 001,100 100,X,X,110 010,100 100,X,001 001,X,111 001,X,010 010,111 001,011 010
Amelia Smith,Admin,X,110 100,110 010,110 010,110 100,111 100,110 010,010 010,X,X,101 100,110 100,X,100 100
Isabella Lewis,Nurse,011 001,X,X,010 010,100 100,111 010,100 100,X,011 001,X,111 010,001 001,X,X
Margaret Lopez,Nurse,001 001,111 100,100 100,101 100,010 010,101 001,101 001,101 100,010 010,001 001,X,111 010,X,100 100
Noah Garcia,Doctor,111 001,111 010,X,X,X,101 100,011 010,X,110 100,X,111 100,101 100,X,X
Benjamin Nguyen,Admin,111 100,101 100,111 100,011 001,101 001,001 001,010 010,110 100,110 010,110 100,X,101 001,011 001,X
Liam Lewis,Admin,X,X,111 100,110 100,110 010,111 100,010 010,100 100,011 001,111 100,X,111 010,001 001,011 010
Charles Lopez,Doctor,111 010,100 100,111 001,X,X,011 001,X,100 100,111 100,111 001,111 001,111 001,111 010,X
Joseph Harris,Doctor,111 100,X,001 001,X,001 001,110 010,111 001,X,X,X,100 100,111 100,111 001,X
Elijah Taylor,Admin,X,X,111 100,101 001,X,111 001,X,X,100 100,X,111 001,001 001,111 010,111 010
Mary Young,Doctor,111 100,110 010,110 100,X,101 001,111 100,X,100 100,100 100,001 001,X,100 100,010 010,X
John Young,Doctor,100 100,011 010,101 100,011 010,001 001,X,101 100,111 100,111 010,110 100,001 001,011 010,101 100,011 001
Benjamin King,Admin,X,101 001,111 100,001 001,111 100,X,X,111 100,111 001,110 100,X,010 010,011 001,111 100
Olivia Wright,Admin,111 001,110 010,X,110 100,011 001,010 010,X,101 001,X,X,X,111 001,X,X
Mary Lee,Admin,X,101 001,101 001,111 010,X,X,001 001,101 001,X,X,100 100,011 010,100 100,010 010
Joseph White,Doctor,X,X,111 100,011 010,011 001,110 100,011 001,X,100 100,101 100,101 001,110 010,101 100,100 100
Richard Brown,Admin,100 100,111 010,110 010,111 010,101 001,X,001 001,011 001,011 010,X,111 001,001 001,X,X
Emma Garcia,Nurse,111 010,110 010,X,111 001,101 001,001 001,110 100,111 001,100 100,011 001,101 001,111 100,101 001,111 010
Oliver Miller,Nurse,X,110 010,010 010,110 100,111 010,X,111 001,100 100,X,111 001,X,101 001,X,111 001
Emma Allen,Doctor,100 100,111 001,011 001,010 010,010 010,100 100,010 010,X,111 100,111 010,111 001,100 100,101 001,X
Charlotte Lee,Doctor,111 010,111 100,X,100 100,111 100,100 100,111 001,111 010,111 010,110 010,010 010,100 100,111 001,011 001
Henry Torres,Doctor,010 010,101 001,101 100,X,100 100,X,110 100,001 001,111 100,010 010,110 100,X,001 001,X
Mary Wright,Admin,001 001,101 001,X,011 010,X,010 010,011 001,010 010,X,101 001,011 010,100 100,010 010,111 010
Isabella King,Nurse,111 010,011 010,111 010,X,011 001,111 001,111 001,101 100,111 001,101 001,111 001,011 010,X,111 001
Susan Young,Admin,101 100,110 100,011 010,111 100,101 001,011 001,001 001,111 100,010 010,110 010,111 001,110 100,X,010 010
David Ramirez,Doctor,111 010,111 100,110 100,110 010,101 100,001 001,111 001,010 010,X,011 001,101 100,100 100,X,111 010
Isabella Garcia,Admin,111 100,001 001,110 100,010 010,100 100,001 001,111 001,100 100,101 001,X,001 001,111 001,111 010,010 010
Lucas Wilson,Nurse,111 100,010 010,101 001,X,110 100,010 010,111 010,111 100,010 010,101 001,111 100,X,010 010,101 100
Ava Anderson,Doctor,111 010,X,111 001,101 100,110 010,X,110 010,111 100,100 100,X,010 010,X,100 100,001 001
Robert Thompson,Nurse,111 001,010 010,001 001,010 010,110 010,111 100,101 100,001 001,101 100,011 010,111 100,111 010,111 100,111 001
Thomas Harris,Doctor,010 010,101 100,001 001,111 100,X,111 010,011 010,101 001,101 100,100 100,X,100 100,101 100,110 010
Patricia Jones,Admin,100 100,010 010,110 100,111 001,X,010 010,101 001,111 010,111 010,111 001,001 001,100 100,111 100,101 100
James Miller,Admin,X,X,100 100,111 001,001 001,011 001,101 100,101 100,111 010,011 001,111 010,100 100,111 010,010 010
William Williams,Admin,111 001,110 100,111 100,011 001,111 001,111 100,X,111 001,110 100,010 010,011 001,110 100,X,011 001
James Torres,Admin,011 001,X,100 100,111 010,011 010,110 010,111 010,111 100,111 001,X,X,X,110 010,110 010
Mia Harris,Nurse,X,111 001,111 100,111 100,100 100,100 100,011 010,111 001,001 001,X,111 010,111 100,010 010,101 100
William Jones,Nurse,001 001,111 100,100 100,111 010,X,011 010,111 010,111 100,111 010,100 100,111 001,110 100,100 100,001 001
Amelia Clark,Admin,111 100,010 010,110 100,101 100,001 001,111 010,011 001,X,101 100,111 100,001 001,100 100,111 100,001 001
Susan Miller,Doctor,X,110 010,001 001,110 010,X,011 010,011 001,001 001,111 001,111 100,111 010,X,111 010,110 100
Liam Perez,Admin,111 001,X,X,111 001,010 010,111 001,100 100,001 001,100 100,001 001,011 001,001 001,001 001,011 010
William Rodriguez,Doctor,001 001,X,111 010,X,010 010,010 010,111 010,X,X,010 010,011 010,101 100,101 100,010 010
Joseph Johnson,Nurse,111 001,110 010,X,111 010,100 100,X,101 001,011 001,101 001,101 100,001 001,011 010,X,X
Joseph Garcia,Admin,111 010,X,X,111 010,001 001,110 100,011 010,X,001 001,111 100,010 010,001 001,X,111 100
Alexander Lopez,Admin,100 100,X,110 010,001 001,111 100,111 001,100 100,110 010,010 010,111 100,111 010,X,010 010,011 010
Michael Smith,Admin,X,111 001,111 001,011 001,010 010,111 100,110 010,011 010,X,101 100,X,001 001,111 100,111 001
Elijah Martinez,Doctor,101 001,101 100,011 010,010 010,X,110 100,X,110 100,X,100 100,100 100,111 100,X,001 001
Richard Hill,Admin,110 100,001 001,111 010,101 001,001 001,X,111 010,010 010,101 100,100 100,101 001,110 010,111 100,110 100
Charles Johnson,Admin,X,010 010,010 010,001 001,X,111 010,X,X,X,111 001,001 001,111 001,X,110 100
Jennifer Nguyen,Admin,011 010,111 001,111 001,X,110 100,001 001,100 100,011 001,011 001,X,100 100,X,111 100,111 010
Amelia Robinson,Nurse,110 010,011 001,111 010,X,011 010,110 010,X,100 100,X,011 001,011 010,110 010,X,111 001
Margaret Lewis,Doctor,X,101 001,110 100,111 001,100 100,111 001,100 100,111 100,100 100,111 100,101 100,X,101 001,X
Liam Flores,Doctor,100 100,110 010,011 010,010 010,101 100,011 010,111 100,111 010,100 100,X,100 100,X,100 100,101 100
Mia Miller,Nurse,X,001 001,010 010,010 010,X,100 100,X,111 001,010 010,110 100,001 001,X,110 100,110 010
Emma Lopez,Doctor,001 001,X,X,110 010,X,110 100,X,010 010,X,X,X,X,X,100 100
Joseph Miller,Nurse,110 100,X,001 001,X,110 010,111 001,100 100,X,X,111 001,011 001,001 001,110 010,111 001
Lucas Taylor,Nurse,010 010,111 010,111 100,001 001,110 100,110 100,110 100,110 010,110 010,100 100,001 001,011 010,011 010,100 100
Amelia Perez,Nurse,111 001,X,011 001,011 001,X,111 010,011 001,010 010,101 100,X,011 001,101 100,X,010 010
Olivia King,Nurse,110 010,110 010,010 010,X,110 100,101 100,001 001,111 100,100 100,100 100,111 001,111 100,100 100,111 010
Lucas Allen,Nurse,X,X,111 001,101 001,111 010,001 001,011 001,101 001,111 001,111 010,111 100,100 100,100 100,111 010
Susan Johnson,Admin,X,011 001,011 010,001 001,101 100,111 001,X,110 100,X,111 010,X,111 100,101 100,111 010
James Garcia,Admin,010 010,X,011 001,100 100,X,X,111 010,011 001,110 010,X,X,X,001 001,X
Robert Gonzalez,Admin,011 010,010 010,101 001,011 010,X,011 001,X,001 001,111 001,X,110 010,110 100,101 100,010 010
Sophia White,Doctor,X,X,110 100,001 001,011 001,111 001,001 001,111 001,X,010 010,010 010,X,111 010,100 100
Mia Torres,Nurse,101 001,111 010,001 001,111 100,100 100,X,111 001,100 100,110 010,X,X,101 100,010 010,111 100
Elijah White,Nurse,111 010,110 010,111 001,111 100,010 010,111 010,X,001 001,100 100,X,X,100 100,100 100,X
Thomas King,Doctor,010 010,110 100,011 001,100 100,X,X,X,111 100,X,100 100,X,100 100,010 010,X
Benjamin Flores,Doctor,001 001,111 010,111 001,011 001,X,X,X,101 001,X,X,111 100,111 010,X,X
Charlotte White,Doctor,001 001,X,111 010,111 010,110 010,111 100,011 001,X,110 100,010 010,111 001,X,111 001,X
Elizabeth Taylor,Doctor,101 100,110 100,110 100,111 100,111 001,110 100,100 100,110 100,011 001,111 100,100 100,X,X,101 100
Robert Lopez,Doctor,111 001,110 100,111 100,111 001,001 001,010 010,111 001,011 001,111 001,111 001,X,X,X,001 001
Oliver Hernandez,Nurse,010 010,010 010,010 010,X,101 001,X,X,011 010,100 100,001 001,X,110 100,X,110 100
Susan Martinez,Nurse,110 100,X,X,X,101 001,100 100,011 001,001 001,011 010,X,001 001,001 001,X,X
Sophia Hernandez,Doctor,001 001,010 010,111 001,X,011 001,101 100,100 100,X,X,010 010,010 010,111 010,111 100,001 001
William Nguyen,Nurse,010 010,X,111 001,011 001,X,101 001,X,010 010,X,X,110 010,X,001 001,100 100
Charles Jones,Admin,110 010,X,111 010,111 010,111 100,001 001,X,100 100,111 010,100 100,111 001,X,X,X
Jennifer Lewis,Doctor,110 010,110 010,011 010,100 100,100 100,X,111 010,111 010,101 001,X,100 100,101 100,X,111 100
Oliver Flores,Nurse,X,111 100,010 010,X,X,011 001,111 100,110 010,111 100,X,010 010,111 001,111 010,001 001
Sophia Hill,Doctor,X,011 001,011 010,X,011 001,X,100 100,100 100,X,111 100,011 001,011 010,X,111 001
Dorothy Garcia,Doctor,111 001,100 100,110 100,X,X,011 001,001 001,001 001,101 001,111 010,111 001,100 100,111 001,111 010
Jennifer Hernandez,Admin,111 100,100 100,010 010,101 001,X,110 010,111 010,111 100,111 001,110 100,010 010,X,X,010 010
Lisa Wilson,Admin,X,001 001,101 100,111 100,111 100,X,111 001,011 010,111 100,X,011 001,111 001,X,010 010
Barbara Anderson,Nurse,100 100,101 001,X,111 100,X,111 010,001 001,100 100,010 010,100 100,111 001,110 010,111 001,X
Harper Brown,Admin,111 001,111 001,X,001 001,010 010,111 001,X,111 010,X,X,101 100,X,X,011 001
Alexander Lee,Nurse,111 100,100 100,111 010,X,111 010,111 001,111 010,101 001,X,111 100,001 001,100 100,110 010,011 001
Robert Sanchez,Doctor,111 001,X,011 001,011 001,110 100,X,111 010,111 010,X,111 010,010 010,100 100,X,X
Sophia Allen,Admin,X,111 100,X,X,110 100,111 010,111 100,X,010 010,111 100,110 100,101 100,X,X
Isabella Jackson,Admin,111 010,111 100,111 010,010 010,X,011 010,101 001,111 100,110 100,110 100,111 100,101 100,010 010,101 100
William Lee,Doctor,011 001,111 001,100 100,011 001,X,100 100,111 001,111 010,011 010,111 010,100 100,110 100,101 001,111 001
Elizabeth Anderson,Nurse,111 100,100 100,111 010,010 010,011 010,011 010,111 010,110 010,111 100,101 100,111 010,011 001,010 010,X
Joseph Jones,Admin,111 100,101 100,101 001,110 100,X,110 010,X,010 010,111 001,011 010,001 001,110 010,110 010,111 010
Mary Torres,Admin,111 001,100 100,111 001,110 010,111 010,X,111 010,X,111 010,011 010,111 100,100 100,X,010 010
Linda Wright,Admin,001 001,100 100,111 100,111 010,X,X,111 001,100 100,011 001,100 100,X,100 100,011 001,X
Jennifer Williams,Admin,010 010,X,111 010,001 001,111 001,111 001,X,100 100,111 010,101 001,X,100 100,X,011 010
Mary Walker,Nurse,X,X,111 001,X,001 001,X,111 100,X,111 100,X,011 010,X,010 010,101 001
David Harris,Doctor,110 010,110 010,001 001,011 010,101 001,111 001,111 010,110 010,101 001,111 100,100 100,100 100,111 010,X
Henry Lee,Admin,101 100,011 001,X,100 100,X,X,001 001,001 001,111 010,X,111 010,111 100,111 100,001 001
Thomas Brown,Admin,111 001,001 001,100 100,101 001,101 100,111 001,001 001,101 100,100 100,011 010,X,100 100,111 001,X
Elizabeth Davis,Nurse,111 010,001 001,X,001 001,010 010,111 100,011 001,100 100,001 001,011 001,011 010,001 001,X,X
Amelia Jackson,Nurse,010 010,011 001,010 010,101 100,001 001,X,001 001,101 001,X,011 001,100 100,111 001,010 010,X
Isabella Torres,Nurse,X,X,111 100,101 001,111 001,001 001,X,X,X,X,010 010,X,010 010,X
Liam Young,Doctor,111 010,111 010,X,X,X,X,111 010,100 100,111 001,101 001,110 100,011 001,010 010,110 010
David Brown,Admin,010 010,111 001,X,100 100,111 001,X,111 100,110 100,X,111 010,001 001,X,111 100,X
John Torres,Doctor,X,111 001,101 100,X,101 100,101 001,X,010 010,101 100,X,101 100,001 001,X,010 010
Charles Thompson,Nurse,011 001,X,001 001,100 100,X,111 010,111 010,X,X,111 010,X,011 010,X,010 010
Jennifer Gonzalez,Nurse,010 010,X,011 001,101 001,111 001,110 100,001 001,010 010,100 100,010 010,X,111 010,111 001,110 100
Jennifer Harris,Nurse,111 100,100 100,110 100,111 100,111 100,X,110 100,111 010,011 010,X,X,100 100,110 010,111 001
Isabella Scott,Doctor,111 100,111 001,X,111 001,X,111 100,100 100,X,110 100,101 100,111 001,001 001,100 100,100 100
Noah Martinez,Nurse,010 010,110 010,110 100,X,101 100,X,101 100,101 100,X,011 001,X,X,001 001,011 001
Harper Martin,Admin,X,X,X,011 001,X,001 001,100 100,011 010,X,101 001,X,101 100,111 100,X
Evelyn Williams,Admin,010 010,X,010 010,101 100,X,011 010,001 001,111 001,011 001,111 001,111 100,111 100,110 010,111 001
John Nguyen,Nurse,111 010,011 010,010 010,111 001,X,111 001,111 001,010 010,X,X,011 001,111 001,111 010,X
Elijah Anderson,Doctor,111 001,X,110 010,X,100 100,X,010 010,111 010,111 001,111 001,111 100,101 100,X,X
Elijah Harris,Doctor,010 010,101 001,111 100,X,111 010,011 010,001 001,011 010,X,X,111 010,100 100,111 100,001 001
Richard Martinez,Doctor,X,101 100,010 010,X,X,111 010,100 100,001 001,101 001,001 001,111 001,001 001,111 001,001 001
Dorothy Robinson,Admin,110 010,100 100,101 100,010 010,X,110 100,111 001,X,011 010,X,111 100,111 010,010 010,101 100
Mary Martinez,Nurse,101 100,111 100,101 001,111 001,101 001,001 001,101 001,011 001,111 001,X,X,001 001,111 100,111 100
Charlotte Wright,Doctor,010 010,011 001,110 010,111 001,X,001 001,111 010,111 001,111 001,111 100,111 001,011 001,100 100,100 100
Evelyn Jackson,Admin,010 010,011 010,X,010 010,X,111 001,100 100,010 010,101 100,X,100 100,111 100,011 001,X
Evelyn Rodriguez,Nurse,100 100,010 010,010 010,X,101 100,111 100,111 001,010 010,010 010,010 010,111 001,111 010,111 001,110 100
Linda Anderson,Doctor,001 001,111 010,110 010,110 010,111 100,X,111 010,010 010,X,X,X,111 001,010 010,001 001
Charlotte Young,Admin,111 100,001 001,111 010,X,X,X,111 001,111 001,111 100,X,010 010,111 100,010 010,101 001
Thomas Jones,Admin,010 010,111 010,010 010,111 010,010 010,111 010,110 010,111 100,111 100,111 010,X,111 100,010 010,X
Benjamin Williams,Admin,X,111 100,111 100,111 100,X,X,X,X,111 100,X,110 100,011 001,011 010,001 001
Thomas Perez,Nurse,X,X,011 001,111 001,001 001,011 010,010 010,101 100,010 010,110 010,111 100,011 001,100 100,101 001
Alexander Wright,Doctor,X,111 001,101 100,111 001,100 100,X,X,101 100,101 001,X,111 010,111 001,111 001,X
Margaret Davis,Doctor,X,111 100,X,111 100,101 001,001 001,001 001,X,100 100,011 001,100 100,X,001 001,111 001
Mary Miller,Nurse,001 001,010 010,X,X,111 100,X,111 001,011 001,010 010,X,001 001,101 001,001 001,100 100
James Jones,Admin,X,X,X,111 100,111 100,111 010,X,111 001,011 001,001 001,100 100,001 001,110 100,001 001
James Gonzalez,Nurse,111 010,100 100,111 001,X,101 001,111 100,X,X,111 010,010 010,101 100,111 010,101 001,001 001
Benjamin Harris,Doctor,101 001,010 010,011 010,111 001,X,X,X,101 001,111 001,111 001,110 100,101 001,010 010,111 010
Olivia Thomas,Admin,110 010,X,100 100,011 010,111 100,X,011 001,X,X,101 100,010 010,010 010,001 001,111 010
Emma Taylor,Nurse,111 001,X,111 010,010 010,011 001,011 001,110 010,010 010,100 100,111 010,010 010,101 001,X,010 010
Elizabeth Walker,Admin,011 010,111 010,001 001,X,111 010,X,X,X,X,111 010,110 100,X,011 001,100 100
Henry Hernandez,Admin,111 100,X,110 100,001 001,110 010,100 100,X,X,010 010,111 001,101 100,011 010,X,X
Thomas Gonzalez,Doctor,X,010 010,010 010,111 010,001 001,111 010,010 010,X,111 001,001 001,111 001,010 010,111 001,001 001
Henry Walker,Doctor,001 001,111 010,X,110 100,X,100 100,001 001,X,X,111 010,111 010,X,111 001,X
Olivia Torres,Doctor,111 100,111 100,010 010,001 001,X,X,010 010,100 100,X,111 010,111 100,010 010,010 010,111 010
James Nguyen,Nurse,010 010,111 001,111 100,111 010,111 001,111 100,X,110 010,X,100 100,110 010,X,011 001,011 010
Oliver Walker,Nurse,X,011 010,X,X,X,X,X,011 010,001 001,011 001,010 010,001 001,111 001,011 010
Noah Sanchez,Doctor,111 010,111 100,100 100,111 010,X,X,001 001,X,111 100,X,111 010,111 100,100 100,X
Barbara Moore,Doctor,111 010,X,X,111 010,100 100,011 010,011 010,X,X,X,001 001,X,101 100,010 010
William Smith,Nurse,X,111 001,111 100,111 100,001 001,110 010,111 001,101 100,111 010,X,111 100,111 010,011 001,011 010
Henry Taylor,Doctor,111 010,X,101 001,100 100,X,010 010,111 010,100 100,111 100,010 010,101 001,101 001,X,111 001
Lucas Brown,Doctor,X,X,110 010,101 100,010 010,001 001,001 001,X,011 001,011 010,101 100,111 010,X,100 100
Noah Lewis,Nurse,001 001,X,001 001,011 010,X,010 010,X,011 001,101 001,X,111 001,111 001,111 100,X
Olivia Jackson,Nurse,X,111 001,111 001,X,111 100,X,X,001 001,111 010,111 010,101 001,110 100,100 100,110 010
Ava Clark,Admin,111 001,111 010,010 010,101 100,011 010,111 010,111 001,X,100 100,X,011 010,111 010,X,111 010
Richard Robinson,Nurse,X,111 010,111 001,111 100,111 100,101 001,111 010,011 010,111 100,100 100,100 100,010 010,111 100,111 100
Olivia Nguyen,Nurse,010 010,110 010,010 010,100 100,X,001 001,111 010,X,100 100,111 010,010 010,001 001,111 100,X
Isabella Lopez,Admin,011 010,111 010,X,010 010,111 100,111 100,100 100,101 100,111 001,011 010,111 010,111 100,101 100,001 001
Susan Wright,Admin,X,101 001,011 001,111 100,100 100,100 100,010 010,X,011 001,111 001,011 001,100 100,110 010,X
Jennifer Thompson,Admin,111 001,011 010,010 010,100 100,111 100,111 001,X,X,111 100,010 010,X,X,X,111 010
Henry Anderson,Admin,X,111 001,010 010,010 010,111 010,110 010,111 010,X,001 001,111 001,100 100,101 001,110 100,X
Michael Lopez,Nurse,110 010,010 010,X,001 001,X,X,111 100,111 100,111 100,111 100,101 001,101 100,111 001,X
Elijah Young,Admin,111 010,X,111 001,101 001,010 010,101 001,111 001,X,100 100,011 001,X,111 010,101 001,011 001
Charlotte Allen,Admin,111 010,X,111 001,011 001,111 001,110 010,100 100,111 010,101 100,111 010,X,101 001,001 001,101 100
William Garcia,Nurse,010 010,X,010 010,010 010,001 001,X,111 001,100 100,010 010,X,111 010,X,X,110 100
Linda Hill,Admin,010 010,101 001,111 001,110 010,001 001,101 100,X,100 100,111 001,X,X,010 010,100 100,X
Richard King,Nurse,X,X,001 001,111 010,X,001 001,X,101 100,X,111 001,X,X,111 010,111 100
Isabella White,Doctor,100 100,111 100,X,011 010,111 100,111 100,011 010,001 001,001 001,011 010,100 100,100 100,111 100,001 001
Elijah King,Nurse,X,X,X,100 100,110 100,101 100,100 100,111 010,111 001,111 001,011 001,101 100,110 100,111 100
Oliver Moore,Doctor,111 010,X,X,X,001 001,100 100,100 100,101 100,001 001,110 100,111 100,110 010,011 001,X
Oliver King,Doctor,X,101 100,111 001,101 001,010 010,111 100,X,111 001,011 010,100 100,001 001,X,001 001,001 001
Ava Walker,Admin,X,X,011 001,X,111 010,110 010,011 010,X,110 010,001 001,001 001,111 100,110 100,110 010
David Clark,Nurse,111 010,010 010,X,100 100,110 010,111 001,111 010,011 010,X,110 010,001 001,010 010,100 100,110 100
Harper Sanchez,Admin,X,001 001,100 100,X,011 001,010 010,X,X,011 001,111 010,101 001,100 100,100 100,110 010
Richard Garcia,Doctor,X,010 010,X,X,X,010 010,X,110 010,100 100,X,X,011 010,100 100,111 100
Mary Hernandez,Admin,011 001,011 010,110 100,X,111 100,010 010,111 001,100 100,X,X,001 001,100 100,111 001,111 100
Henry Johnson,Nurse,100 100,X,111 100,010 010,001 001,110 010,X,X,110 010,111 001,X,111 010,100 100,111 010
Liam King,Doctor,001 001,010 010,X,110 010,X,010 010,111 100,010 010,010 010,100 100,111 010,X,001 001,011 001
Susan Thompson,Admin,X,111 001,X,100 100,100 100,X,001 001,100 100,X,110 100,111 100,101 100,X,111 001
Mia Lee,Nurse,011 001,111 001,101 001,100 100,111 100,110 010,X,110 010,001 001,111 001,110 100,111 100,011 001,X
Evelyn Robinson,Admin,001 001,001 001,010 010,010 010,101 100,010 010,X,011 010,111 001,111 010,X,001 001,110 100,010 010
Henry Young,Admin,011 001,111 010,011 010,111 100,100 100,X,X,100 100,010 010,X,101 100,111 100,111 001,110 100
John King,Admin,111 010,111 100,110 100,010 010,111 001,010 010,010 010,110 010,011 001,111 010,011 001,010 010,111 010,001 001
Elizabeth Sanchez,Admin,011 001,111 100,011 010,X,111 010,X,110 010,111 100,111 010,111 100,110 010,101 100,X,001 001
Harper Nguyen,Admin,110 100,X,111 100,X,X,010 010,011 001,011 010,X,111 100,110 100,001 001,X,X
Liam Garcia,Doctor,111 001,011 001,111 001,100 100,010 010,110 010,111 100,X,011 010,101 001,X,X,X,001 001
Thomas Martinez,Admin,001 001,100 100,X,110 100,111 100,001 001,011 001,011 010,110 100,100 100,010 010,001 001,X,001 001
Charles Harris,Doctor,101 100,111 010,111 010,111 001,X,010 010,110 100,X,010 010,X,010 010,110 100,X,X
Barbara Robinson,Doctor,110 100,111 001,X,111 001,111 100,111 010,110 010,010 010,X,111 001,011 001,111 100,010 010,110 010
John White,Doctor,111 100,X,111 010,111 010,111 100,111 100,001 001,100 100,X,X,011 010,X,X,100 100
Linda Wilson,Nurse,X,X,X,110 100,X,010 010,X,101 100,111 100,110 010,110 100,110 100,011 001,X
Charles Davis,Nurse,011 001,110 100,X,111 001,X,110 100,111 001,101 100,100 100,X,011 001,111 010,011 010,111 010
Harper Gonzalez,Admin,110 100,111 010,X,X,110 100,100 100,100 100,111 010,111 010,X,101 100,011 010,110 010,001 001
Joseph Clark,Nurse,010 010,X,110 010,111 010,110 100,111 100,111 001,X,111 001,111 010,010 010,111 100,X,110 100
Liam Moore,Nurse,101 001,110 010,111 010,111 100,X,111 001,X,111 001,001 001,011 001,100 100,111 010,111 010,X
